,UserId,SessionId,ArticleId_served,Click,Time Spent
25705,772,6,1577,0,0
25706,772,6,2032,0,0
25707,772,6,3131,1,25
25708,772,6,4038,0,0
25709,772,6,106,0,0
25710,773,1,4238,0,0
25711,773,1,1505,0,0
25712,773,1,2609,1,42
25713,773,1,3949,1,29
25714,773,1,733,0,0
25715,773,1,4289,0,0
25716,773,1,488,0,0
25717,773,1,4283,0,0
25718,773,1,1898,1,23
25719,773,1,555,0,0
25720,774,1,1884,0,0
25721,774,1,2252,0,0
25722,774,1,4648,0,0
25723,774,1,3458,0,0
25724,774,1,722,0,0
25725,774,1,4157,0,0
25726,774,1,745,0,0
25727,774,1,450,0,0
25728,774,1,1643,1,28
25729,774,1,571,0,0
25730,774,2,4525,0,0
25731,774,2,2409,1,34
25732,774,2,4685,0,0
25733,774,2,339,0,0
25734,774,2,3540,0,0
25735,774,2,334,0,0
25736,774,2,4449,0,0
25737,774,2,1912,0,0
25738,774,2,1595,1,28
25739,774,2,2261,1,33
25740,775,1,2868,0,0
25741,775,1,827,0,0
25742,775,1,3853,0,0
25743,775,1,3639,0,0
25744,775,1,2739,0,0
25745,775,1,4564,0,0
25746,775,1,2333,0,0
25747,775,1,2147,0,0
25748,775,1,2706,0,0
25749,775,1,2261,1,33
25750,775,2,1739,0,0
25751,775,2,4200,0,0
25752,775,2,3198,1,35
25753,775,2,844,0,0
25754,775,2,848,0,0
25755,775,2,3563,0,0
25756,775,2,1094,0,0
25757,775,2,2544,0,0
25758,775,2,3547,1,29
25759,775,2,2080,0,0
25760,775,3,4284,0,0
25761,775,3,1912,0,0
25762,775,3,2266,1,34
25763,775,3,3194,0,0
25764,775,3,2246,0,0
25765,775,3,2284,0,0
25766,775,3,4739,0,0
25767,775,3,2556,0,0
25768,775,3,2353,0,0
25769,775,3,113,0,0
25770,775,4,856,0,0
25771,775,4,3684,0,0
25772,775,4,3818,0,0
25773,775,4,1369,1,33
25774,775,4,3312,0,0
25775,775,4,3049,0,0
25776,775,4,4105,0,0
25777,775,4,2620,0,0
25778,775,4,3107,0,0
25779,775,4,4512,0,0
25780,775,5,2854,0,0
25781,775,5,3705,0,0
25782,775,5,982,1,39
25783,775,5,2482,0,0
25784,775,5,1290,0,0
25785,775,5,2928,0,0
25786,775,5,482,0,0
25787,775,5,2789,0,0
25788,775,5,2513,0,0
25789,775,5,4091,1,35
25790,776,1,2654,0,0
25791,776,1,846,0,0
25792,776,1,4355,0,0
25793,776,1,4344,0,0
25794,776,1,758,0,0
25795,776,1,3115,0,0
25796,776,1,4334,0,0
25797,776,1,2887,1,33
25798,776,1,1304,0,0
25799,776,1,4303,0,0
25800,777,1,3455,0,0
25801,777,1,2276,1,17
25802,777,1,3964,0,0
25803,777,1,1426,1,29
25804,777,1,3264,0,0
25805,777,1,790,0,0
25806,777,1,63,0,0
25807,777,1,957,0,0
25808,777,1,3999,0,0
25809,777,1,1590,1,22
25810,778,1,1121,0,0
25811,778,1,1653,1,20
25812,778,1,3698,0,0
25813,778,1,4651,0,0
25814,778,1,2573,0,0
25815,778,1,1654,1,26
25816,778,1,1859,0,0
25817,778,1,1535,0,0
25818,778,1,2527,0,0
25819,778,1,1030,0,0
25820,778,2,3046,0,0
25821,778,2,2419,0,0
25822,778,2,1942,0,0
25823,778,2,4504,0,0
25824,778,2,601,0,0
25825,778,2,2804,1,26
25826,778,2,1079,0,0
25827,778,2,1307,0,0
25828,778,2,560,0,0
25829,778,2,2123,0,0
25830,778,3,1464,0,0
25831,778,3,422,0,0
25832,778,3,4214,0,0
25833,778,3,358,1,36
25834,778,3,2061,0,0
25835,778,3,4039,0,0
25836,778,3,2815,0,0
25837,778,3,1509,0,0
25838,778,3,601,0,0
25839,778,3,3970,0,0
25840,778,4,2297,0,0
25841,778,4,2358,0,0
25842,778,4,47,0,0
25843,778,4,2449,0,0
25844,778,4,3723,0,0
25845,778,4,304,1,26
25846,778,4,2450,0,0
25847,778,4,587,0,0
25848,778,4,3182,0,0
25849,778,4,1753,1,40
25850,779,1,994,0,0
25851,779,1,3501,0,0
25852,779,1,4449,0,0
25853,779,1,3292,0,0
25854,779,1,3828,0,0
25855,779,1,3405,0,0
25856,779,1,2511,1,31
25857,779,1,3785,0,0
25858,779,1,251,0,0
25859,779,1,1377,0,0
25860,779,2,2365,1,36
25861,779,2,2972,0,0
25862,779,2,4202,1,38
25863,779,2,3602,0,0
25864,779,2,3549,0,0
25865,779,2,4610,0,0
25866,779,2,4657,0,0
25867,779,2,349,0,0
25868,779,2,1031,1,22
25869,779,2,4428,0,0
25870,779,3,466,1,39
25871,779,3,2302,0,0
25872,779,3,3290,1,27
25873,779,3,4208,0,0
25874,779,3,1364,0,0
25875,779,3,4344,0,0
25876,779,3,4393,0,0
25877,779,3,2780,0,0
25878,779,3,4331,0,0
25879,779,3,3163,0,0
25880,779,4,248,1,28
25881,779,4,1562,0,0
25882,779,4,1732,0,0
25883,779,4,2365,0,0
25884,779,4,2450,0,0
25885,779,4,49,1,28
25886,779,4,386,0,0
25887,779,4,675,0,0
25888,779,4,4221,0,0
25889,779,4,4368,0,0
25890,780,1,2015,0,0
25891,780,1,1666,0,0
25892,780,1,1238,0,0
25893,780,1,646,0,0
25894,780,1,1342,1,37
25895,780,1,2776,0,0
25896,780,1,2171,0,0
25897,780,1,441,0,0
25898,780,1,2238,0,0
25899,780,1,3331,1,23
25900,780,2,4,0,0
25901,780,2,3547,0,0
25902,780,2,2206,0,0
25903,780,2,2475,0,0
25904,780,2,2686,0,0
25905,780,2,2517,0,0
25906,780,2,86,0,0
25907,780,2,1265,1,36
25908,780,2,4824,0,0
25909,780,2,4008,0,0
25910,780,3,886,0,0
25911,780,3,837,0,0
25912,780,3,2839,0,0
25913,780,3,722,0,0
25914,780,3,974,0,0
25915,780,3,3729,0,0
25916,780,3,2476,0,0
25917,780,3,2661,0,0
25918,780,3,4675,1,32
25919,780,3,4436,0,0
25920,781,1,2155,0,0
25921,781,1,1758,0,0
25922,781,1,519,0,0
25923,781,1,3976,1,23
25924,781,1,565,0,0
25925,781,1,4812,0,0
25926,781,1,2145,0,0
25927,781,1,3807,0,0
25928,781,1,2596,0,0
25929,781,1,2679,0,0
25930,781,2,578,0,0
25931,781,2,3952,0,0
25932,781,2,3543,0,0
25933,781,2,3780,0,0
25934,781,2,1981,0,0
25935,781,2,669,0,0
25936,781,2,3950,0,0
25937,781,2,3368,1,20
25938,781,2,3639,0,0
25939,781,2,4779,0,0
25940,781,3,3884,0,0
25941,781,3,4816,0,0
25942,781,3,1853,1,35
25943,781,3,3068,0,0
25944,781,3,2986,1,20
25945,781,3,1081,1,17
25946,781,3,719,1,37
25947,781,3,3388,0,0
25948,781,3,1682,1,36
25949,781,3,4421,1,44
25950,781,4,1635,1,26
25951,781,4,2515,0,0
25952,781,4,3322,0,0
25953,781,4,4124,0,0
25954,781,4,3609,0,0
25955,781,4,4006,0,0
25956,781,4,2365,0,0
25957,781,4,3061,0,0
25958,781,4,2265,0,0
25959,781,4,271,0,0
25960,782,1,4223,0,0
25961,782,1,1970,1,26
25962,782,1,1620,1,37
25963,782,1,3836,0,0
25964,782,1,2316,0,0
25965,782,1,785,0,0
25966,782,1,3808,0,0
25967,782,1,625,0,0
25968,782,1,3638,0,0
25969,782,1,1106,0,0
25970,782,2,4691,0,0
25971,782,2,1494,0,0
25972,782,2,579,0,0
25973,782,2,1403,0,0
25974,782,2,1618,0,0
25975,782,2,3295,1,10
25976,782,2,4280,0,0
25977,782,2,1299,1,21
25978,782,2,3887,0,0
25979,782,2,672,0,0
25980,782,3,1884,0,0
25981,782,3,2383,0,0
25982,782,3,1637,0,0
25983,782,3,1004,0,0
25984,782,3,3454,0,0
25985,782,3,2013,0,0
25986,782,3,738,0,0
25987,782,3,1709,0,0
25988,782,3,4053,1,25
25989,782,3,3899,0,0
25990,783,1,4382,1,27
25991,783,1,1647,0,0
25992,783,1,3533,0,0
25993,783,1,3785,0,0
25994,783,1,3297,0,0
25995,783,1,3872,0,0
25996,783,1,2891,0,0
25997,783,1,53,0,0
25998,783,1,2471,0,0
25999,783,1,1989,0,0
26000,784,1,2016,0,0
26001,784,1,2550,0,0
26002,784,1,2230,1,19
26003,784,1,3497,0,0
26004,784,1,1603,0,0
26005,784,1,175,0,0
26006,784,1,1955,0,0
26007,784,1,30,0,0
26008,784,1,1841,1,29
26009,784,1,1336,0,0
26010,784,2,4211,0,0
26011,784,2,3841,1,16
26012,784,2,2945,0,0
26013,784,2,3021,0,0
26014,784,2,4175,1,31
26015,784,2,3190,0,0
26016,784,2,1377,0,0
26017,784,2,2790,1,19
26018,784,2,2064,0,0
26019,784,2,3820,0,0
26020,785,1,1480,0,0
26021,785,1,2983,0,0
26022,785,1,1958,0,0
26023,785,1,101,0,0
26024,785,1,255,0,0
26025,785,1,1035,0,0
26026,785,1,4665,0,0
26027,785,1,325,1,28
26028,785,1,1438,0,0
26029,785,1,1330,1,21
26030,786,1,1365,0,0
26031,786,1,4594,0,0
26032,786,1,4775,0,0
26033,786,1,1725,0,0
26034,786,1,827,0,0
26035,786,1,2160,0,0
26036,786,1,2117,0,0
26037,786,1,3701,0,0
26038,786,1,1410,0,0
26039,786,1,682,1,12
26040,786,2,610,0,0
26041,786,2,3276,1,40
26042,786,2,3993,0,0
26043,786,2,1504,0,0
26044,786,2,4712,0,0
26045,786,2,1333,0,0
26046,786,2,2161,0,0
26047,786,2,3609,1,25
26048,786,2,118,1,25
26049,786,2,4119,0,0
26050,786,3,1563,0,0
26051,786,3,2336,0,0
26052,786,3,3070,0,0
26053,786,3,1122,0,0
26054,786,3,3079,0,0
26055,786,3,2905,0,0
26056,786,3,358,0,0
26057,786,3,4610,1,22
26058,786,3,1885,0,0
26059,786,3,545,0,0
26060,786,4,2962,0,0
26061,786,4,2645,0,0
26062,786,4,1456,0,0
26063,786,4,1362,0,0
26064,786,4,866,0,0
26065,786,4,120,0,0
26066,786,4,3989,0,0
26067,786,4,3408,0,0
26068,786,4,4496,1,41
26069,786,4,1240,0,0
26070,786,5,2852,0,0
26071,786,5,3799,1,34
26072,786,5,1622,0,0
26073,786,5,1667,0,0
26074,786,5,1075,0,0
26075,786,5,1710,0,0
26076,786,5,2784,0,0
26077,786,5,1407,0,0
26078,786,5,488,0,0
26079,786,5,1592,1,43
26080,786,6,2457,0,0
26081,786,6,3905,0,0
26082,786,6,2187,0,0
26083,786,6,1539,1,39
26084,786,6,2387,0,0
26085,786,6,4221,1,28
26086,786,6,1252,0,0
26087,786,6,240,0,0
26088,786,6,4799,0,0
26089,786,6,4679,0,0
26090,786,7,4563,1,33
26091,786,7,2103,0,0
26092,786,7,4193,0,0
26093,786,7,3961,0,0
26094,786,7,3256,0,0
26095,786,7,2816,1,23
26096,786,7,4580,0,0
26097,786,7,664,0,0
26098,786,7,1425,1,19
26099,786,7,2377,0,0
26100,787,1,3745,0,0
26101,787,1,318,1,23
26102,787,1,1456,0,0
26103,787,1,1638,0,0
26104,787,1,4533,0,0
26105,787,1,2703,0,0
26106,787,1,1868,0,0
26107,787,1,2180,0,0
26108,787,1,402,0,0
26109,787,1,280,0,0
26110,787,2,678,0,0
26111,787,2,1514,0,0
26112,787,2,433,1,28
26113,787,2,3617,0,0
26114,787,2,2969,1,24
26115,787,2,2230,0,0
26116,787,2,2680,0,0
26117,787,2,3611,0,0
26118,787,2,112,1,31
26119,787,2,873,0,0
26120,787,3,3543,1,32
26121,787,3,1006,1,29
26122,787,3,2064,0,0
26123,787,3,3619,0,0
26124,787,3,2698,0,0
26125,787,3,4516,0,0
26126,787,3,72,0,0
26127,787,3,491,0,0
26128,787,3,4136,1,38
26129,787,3,3516,1,46
26130,788,1,297,0,0
26131,788,1,898,0,0
26132,788,1,848,0,0
26133,788,1,683,0,0
26134,788,1,1379,0,0
26135,788,1,1765,0,0
26136,788,1,2018,0,0
26137,788,1,1962,1,36
26138,788,1,1094,0,0
26139,788,1,3834,0,0
26140,788,2,3922,0,0
26141,788,2,4177,0,0
26142,788,2,1019,1,23
26143,788,2,4020,0,0
26144,788,2,2950,0,0
26145,788,2,1532,0,0
26146,788,2,2525,0,0
26147,788,2,3,0,0
26148,788,2,4756,0,0
26149,788,2,138,0,0
26150,789,1,687,0,0
26151,789,1,1707,0,0
26152,789,1,2937,0,0
26153,789,1,3800,1,41
26154,789,1,2855,0,0
26155,789,1,1091,0,0
26156,789,1,1958,0,0
26157,789,1,2231,0,0
26158,789,1,1995,0,0
26159,789,1,4313,0,0
26160,789,2,3289,1,28
26161,789,2,2638,1,15
26162,789,2,4051,0,0
26163,789,2,703,0,0
26164,789,2,1226,0,0
26165,789,2,4502,0,0
26166,789,2,584,0,0
26167,789,2,4227,1,29
26168,789,2,2560,0,0
26169,789,2,4538,1,31
26170,790,1,1268,1,38
26171,790,1,2917,0,0
26172,790,1,4386,0,0
26173,790,1,4070,0,0
26174,790,1,4036,0,0
26175,790,1,3105,0,0
26176,790,1,3650,0,0
26177,790,1,3192,0,0
26178,790,1,598,0,0
26179,790,1,3803,0,0
26180,790,2,4785,0,0
26181,790,2,454,0,0
26182,790,2,14,1,37
26183,790,2,3341,0,0
26184,790,2,2769,0,0
26185,790,2,4043,0,0
26186,790,2,3627,1,32
26187,790,2,4736,0,0
26188,790,2,3301,0,0
26189,790,2,3636,0,0
26190,790,3,4715,0,0
26191,790,3,2647,1,36
26192,790,3,4533,0,0
26193,790,3,1313,0,0
26194,790,3,1452,0,0
26195,790,3,4243,0,0
26196,790,3,2346,0,0
26197,790,3,2210,0,0
26198,790,3,1317,0,0
26199,790,3,72,0,0
26200,790,4,3618,0,0
26201,790,4,583,0,0
26202,790,4,4567,0,0
26203,790,4,2187,1,35
26204,790,4,956,1,24
26205,790,4,1764,0,0
26206,790,4,3613,0,0
26207,790,4,1730,0,0
26208,790,4,4285,0,0
26209,790,4,4059,0,0
26210,790,5,948,0,0
26211,790,5,4315,0,0
26212,790,5,1474,0,0
26213,790,5,3272,0,0
26214,790,5,4206,0,0
26215,790,5,3664,1,35
26216,790,5,4378,0,0
26217,790,5,3212,0,0
26218,790,5,3745,0,0
26219,790,5,3659,0,0
26220,790,6,4016,0,0
26221,790,6,484,0,0
26222,790,6,3355,0,0
26223,790,6,3777,0,0
26224,790,6,3100,1,25
26225,790,6,2628,0,0
26226,790,6,2939,1,25
26227,790,6,136,0,0
26228,790,6,2695,0,0
26229,790,6,2401,0,0
26230,790,7,228,0,0
26231,790,7,2406,0,0
26232,790,7,2366,1,28
26233,790,7,1920,0,0
26234,790,7,4254,0,0
26235,790,7,4167,0,0
26236,790,7,634,0,0
26237,790,7,4722,0,0
26238,790,7,2867,0,0
26239,790,7,831,1,31
26240,790,8,2327,0,0
26241,790,8,2609,0,0
26242,790,8,1071,0,0
26243,790,8,4633,0,0
26244,790,8,2847,1,11
26245,790,8,2491,0,0
26246,790,8,3373,0,0
26247,790,8,145,0,0
26248,790,8,2571,0,0
26249,790,8,4113,0,0
26250,790,9,111,0,0
26251,790,9,2172,0,0
26252,790,9,3894,0,0
26253,790,9,4726,0,0
26254,790,9,1524,0,0
26255,790,9,4431,0,0
26256,790,9,337,1,21
26257,790,9,4005,0,0
26258,790,9,142,0,0
26259,790,9,1155,0,0
26260,791,1,3736,0,0
26261,791,1,1307,0,0
26262,791,1,3214,0,0
26263,791,1,929,0,0
26264,791,1,1126,0,0
26265,791,1,2211,0,0
26266,791,1,1256,0,0
26267,791,1,929,1,26
26268,791,1,549,0,0
26269,791,1,687,1,23
26270,792,1,3440,0,0
26271,792,1,928,1,35
26272,792,1,982,1,22
26273,792,1,2784,0,0
26274,792,1,275,0,0
26275,792,1,3522,0,0
26276,792,1,158,0,0
26277,792,1,445,0,0
26278,792,1,322,0,0
26279,792,1,2616,0,0
26280,792,2,815,0,0
26281,792,2,1764,0,0
26282,792,2,4227,0,0
26283,792,2,759,0,0
26284,792,2,3318,0,0
26285,792,2,1855,0,0
26286,792,2,2422,1,27
26287,792,2,2308,0,0
26288,792,2,141,0,0
26289,792,2,3203,0,0
26290,792,3,922,0,0
26291,792,3,992,1,40
26292,792,3,1993,0,0
26293,792,3,832,0,0
26294,792,3,2725,0,0
26295,792,3,4044,0,0
26296,792,3,251,0,0
26297,792,3,4827,0,0
26298,792,3,3885,0,0
26299,792,3,4703,1,40
26300,793,1,1431,0,0
26301,793,1,1936,0,0
26302,793,1,4129,0,0
26303,793,1,3950,0,0
26304,793,1,2535,1,18
26305,793,1,4253,0,0
26306,793,1,4047,0,0
26307,793,1,1583,0,0
26308,793,1,1230,1,25
26309,793,1,916,0,0
26310,793,2,810,0,0
26311,793,2,3561,0,0
26312,793,2,1584,0,0
26313,793,2,3036,1,15
26314,793,2,4515,0,0
26315,793,2,769,0,0
26316,793,2,925,0,0
26317,793,2,1357,0,0
26318,793,2,2480,1,44
26319,793,2,2439,1,39
26320,794,1,1986,0,0
26321,794,1,564,0,0
26322,794,1,1825,0,0
26323,794,1,2494,1,30
26324,794,1,4002,0,0
26325,794,1,2422,0,0
26326,794,1,1717,0,0
26327,794,1,1152,1,36
26328,794,1,1096,0,0
26329,794,1,4332,0,0
26330,794,2,4775,0,0
26331,794,2,3811,0,0
26332,794,2,3152,0,0
26333,794,2,443,0,0
26334,794,2,4452,1,32
26335,794,2,3430,0,0
26336,794,2,2546,1,31
26337,794,2,1865,1,29
26338,794,2,4570,1,13
26339,794,2,686,1,26
26340,794,3,464,1,31
26341,794,3,2969,0,0
26342,794,3,4505,0,0
26343,794,3,2161,0,0
26344,794,3,4755,0,0
26345,794,3,791,0,0
26346,794,3,68,0,0
26347,794,3,704,1,23
26348,794,3,4260,0,0
26349,794,3,3404,0,0
26350,795,1,1105,0,0
26351,795,1,1919,0,0
26352,795,1,2416,0,0
26353,795,1,1233,0,0
26354,795,1,1218,0,0
26355,795,1,1302,0,0
26356,795,1,2706,1,20
26357,795,1,1802,0,0
26358,795,1,3991,0,0
26359,795,1,2066,0,0
26360,796,1,1273,1,38
26361,796,1,1704,1,23
26362,796,1,1955,0,0
26363,796,1,1498,0,0
26364,796,1,2891,1,35
26365,796,1,3899,0,0
26366,796,1,401,1,27
26367,796,1,1574,0,0
26368,796,1,171,0,0
26369,796,1,3435,0,0
26370,796,2,3188,1,34
26371,796,2,3809,0,0
26372,796,2,1404,0,0
26373,796,2,2091,0,0
26374,796,2,3877,0,0
26375,796,2,2299,0,0
26376,796,2,3336,0,0
26377,796,2,3729,1,25
26378,796,2,816,0,0
26379,796,2,3789,1,41
26380,796,3,117,0,0
26381,796,3,4708,0,0
26382,796,3,257,1,27
26383,796,3,4537,0,0
26384,796,3,1509,0,0
26385,796,3,717,0,0
26386,796,3,2349,0,0
26387,796,3,238,0,0
26388,796,3,4443,1,35
26389,796,3,4191,0,0
26390,796,4,1201,0,0
26391,796,4,3685,0,0
26392,796,4,1871,0,0
26393,796,4,2572,0,0
26394,796,4,2892,0,0
26395,796,4,374,0,0
26396,796,4,3699,0,0
26397,796,4,2447,0,0
26398,796,4,4309,0,0
26399,796,4,461,1,27
26400,796,5,4820,1,21
26401,796,5,510,0,0
26402,796,5,992,0,0
26403,796,5,2631,0,0
26404,796,5,808,1,29
26405,796,5,2094,0,0
26406,796,5,3219,1,30
26407,796,5,3394,1,33
26408,796,5,563,0,0
26409,796,5,4031,1,38
26410,796,6,2474,1,33
26411,796,6,2018,0,0
26412,796,6,3207,0,0
26413,796,6,2468,0,0
26414,796,6,793,0,0
26415,796,6,1973,0,0
26416,796,6,4249,0,0
26417,796,6,3324,1,39
26418,796,6,2345,0,0
26419,796,6,4247,0,0
26420,797,1,811,0,0
26421,797,1,2855,1,26
26422,797,1,2167,0,0
26423,797,1,4259,0,0
26424,797,1,4308,0,0
26425,797,1,532,1,34
26426,797,1,2878,0,0
26427,797,1,677,0,0
26428,797,1,1567,0,0
26429,797,1,702,0,0
26430,797,2,587,0,0
26431,797,2,313,0,0
26432,797,2,901,0,0
26433,797,2,4486,0,0
26434,797,2,1080,1,15
26435,797,2,4217,0,0
26436,797,2,117,0,0
26437,797,2,3255,0,0
26438,797,2,2904,1,27
26439,797,2,3776,0,0
26440,797,3,980,0,0
26441,797,3,4783,0,0
26442,797,3,270,0,0
26443,797,3,2136,1,40
26444,797,3,1525,0,0
26445,797,3,1715,0,0
26446,797,3,4189,0,0
26447,797,3,1544,0,0
26448,797,3,1426,0,0
26449,797,3,1235,0,0
26450,797,4,2353,0,0
26451,797,4,2586,0,0
26452,797,4,3690,1,14
26453,797,4,1989,0,0
26454,797,4,2729,0,0
26455,797,4,2526,1,33
26456,797,4,2207,0,0
26457,797,4,196,0,0
26458,797,4,4448,0,0
26459,797,4,2791,0,0
26460,797,5,4800,0,0
26461,797,5,4105,0,0
26462,797,5,379,1,25
26463,797,5,2727,0,0
26464,797,5,703,0,0
26465,797,5,2093,0,0
26466,797,5,4349,0,0
26467,797,5,764,1,26
26468,797,5,1126,0,0
26469,797,5,1652,0,0
26470,797,6,4360,0,0
26471,797,6,1296,0,0
26472,797,6,3786,0,0
26473,797,6,2320,1,17
26474,797,6,619,1,39
26475,797,6,3650,0,0
26476,797,6,3387,0,0
26477,797,6,3900,0,0
26478,797,6,3971,0,0
26479,797,6,676,0,0
26480,797,7,3360,0,0
26481,797,7,1419,0,0
26482,797,7,466,0,0
26483,797,7,3151,0,0
26484,797,7,4812,0,0
26485,797,7,4360,1,32
26486,797,7,1985,0,0
26487,797,7,3154,0,0
26488,797,7,1619,0,0
26489,797,7,3028,0,0
26490,797,8,821,0,0
26491,797,8,450,0,0
26492,797,8,4059,0,0
26493,797,8,3355,0,0
26494,797,8,3914,0,0
26495,797,8,3180,0,0
26496,797,8,3234,0,0
26497,797,8,4421,1,34
26498,797,8,3920,0,0
26499,797,8,1447,0,0
26500,798,1,833,1,33
26501,798,1,2072,0,0
26502,798,1,1741,0,0
26503,798,1,38,0,0
26504,798,1,242,1,19
26505,798,1,998,0,0
26506,798,1,1618,0,0
26507,798,1,4598,0,0
26508,798,1,1932,0,0
26509,798,1,3016,0,0
26510,798,2,1580,0,0
26511,798,2,1104,0,0
26512,798,2,13,0,0
26513,798,2,3341,0,0
26514,798,2,3742,0,0
26515,798,2,2308,0,0
26516,798,2,2099,0,0
26517,798,2,1669,0,0
26518,798,2,2388,0,0
26519,798,2,1886,1,11
26520,798,3,4398,0,0
26521,798,3,123,0,0
26522,798,3,822,1,32
26523,798,3,1995,0,0
26524,798,3,4713,0,0
26525,798,3,2113,0,0
26526,798,3,4825,0,0
26527,798,3,686,1,32
26528,798,3,4252,0,0
26529,798,3,2397,0,0
26530,799,1,4069,0,0
26531,799,1,172,0,0
26532,799,1,305,0,0
26533,799,1,4114,0,0
26534,799,1,1411,1,28
26535,799,1,1776,1,33
26536,799,1,3350,0,0
26537,799,1,4734,0,0
26538,799,1,3646,1,20
26539,799,1,4029,0,0
26540,799,2,3414,0,0
26541,799,2,4212,1,39
26542,799,2,3409,0,0
26543,799,2,3772,0,0
26544,799,2,4232,0,0
26545,799,2,3402,1,30
26546,799,2,2338,0,0
26547,799,2,409,0,0
26548,799,2,2178,0,0
26549,799,2,985,1,24
26550,799,3,1154,0,0
26551,799,3,976,1,39
26552,799,3,3103,1,40
26553,799,3,798,0,0
26554,799,3,1174,0,0
26555,799,3,4112,0,0
26556,799,3,1075,0,0
26557,799,3,4015,0,0
26558,799,3,410,0,0
26559,799,3,2558,0,0
26560,799,4,1844,0,0
26561,799,4,1588,0,0
26562,799,4,2793,0,0
26563,799,4,3257,0,0
26564,799,4,385,1,16
26565,799,4,2981,0,0
26566,799,4,3875,0,0
26567,799,4,4692,0,0
26568,799,4,4115,0,0
26569,799,4,4738,1,31
26570,800,1,2641,0,0
26571,800,1,1980,0,0
26572,800,1,2371,1,37
26573,800,1,949,0,0
26574,800,1,1177,1,50
26575,800,1,416,0,0
26576,800,1,724,1,23
26577,800,1,2426,0,0
26578,800,1,982,0,0
26579,800,1,1444,0,0
26580,800,2,853,0,0
26581,800,2,935,1,25
26582,800,2,2590,0,0
26583,800,2,1479,0,0
26584,800,2,3532,0,0
26585,800,2,97,0,0
26586,800,2,1197,0,0
26587,800,2,3338,1,34
26588,800,2,1992,0,0
26589,800,2,1266,0,0
26590,800,3,1107,1,14
26591,800,3,4291,0,0
26592,800,3,71,0,0
26593,800,3,2944,0,0
26594,800,3,3968,0,0
26595,800,3,1907,0,0
26596,800,3,4767,0,0
26597,800,3,3569,0,0
26598,800,3,4255,1,23
26599,800,3,1095,0,0
26600,800,4,4501,0,0
26601,800,4,3279,0,0
26602,800,4,626,0,0
26603,800,4,763,0,0
26604,800,4,3856,1,22
26605,800,4,3809,1,34
26606,800,4,4337,0,0
26607,800,4,3451,1,19
26608,800,4,1061,0,0
26609,800,4,125,1,30
26610,800,5,3041,0,0
26611,800,5,1253,0,0
26612,800,5,1552,0,0
26613,800,5,3632,1,22
26614,800,5,3482,0,0
26615,800,5,1633,0,0
26616,800,5,1630,0,0
26617,800,5,2210,1,32
26618,800,5,2900,0,0
26619,800,5,2295,1,12
26620,800,6,3821,1,25
26621,800,6,3838,0,0
26622,800,6,609,1,37
26623,800,6,3402,1,37
26624,800,6,4150,0,0
26625,800,6,4574,0,0
26626,800,6,3983,0,0
26627,800,6,488,0,0
26628,800,6,555,0,0
26629,800,6,1051,0,0
26630,800,7,3568,0,0
26631,800,7,4591,0,0
26632,800,7,3068,1,25
26633,800,7,4752,0,0
26634,800,7,2316,0,0
26635,800,7,2282,0,0
26636,800,7,2936,0,0
26637,800,7,3055,0,0
26638,800,7,3742,0,0
26639,800,7,754,0,0
26640,800,8,3176,0,0
26641,800,8,4169,0,0
26642,800,8,3154,1,25
26643,800,8,2589,0,0
26644,800,8,1416,0,0
26645,800,8,3442,1,39
26646,800,8,2574,0,0
26647,800,8,486,1,26
26648,800,8,906,0,0
26649,800,8,4608,0,0
26650,801,1,1769,0,0
26651,801,1,1319,0,0
26652,801,1,2644,0,0
26653,801,1,2209,0,0
26654,801,1,4534,0,0
26655,801,1,4433,0,0
26656,801,1,468,1,27
26657,801,1,3826,1,31
26658,801,1,3126,0,0
26659,801,1,99,0,0
26660,801,2,1870,0,0
26661,801,2,3196,0,0
26662,801,2,1853,0,0
26663,801,2,4402,0,0
26664,801,2,597,1,36
26665,801,2,1923,1,18
26666,801,2,4190,0,0
26667,801,2,1881,0,0
26668,801,2,3148,0,0
26669,801,2,222,0,0
26670,801,3,1977,1,17
26671,801,3,3957,1,23
26672,801,3,3202,0,0
26673,801,3,4579,0,0
26674,801,3,4529,0,0
26675,801,3,2196,0,0
26676,801,3,2757,0,0
26677,801,3,1297,0,0
26678,801,3,2160,0,0
26679,801,3,3201,1,46
26680,801,4,1328,1,18
26681,801,4,3471,0,0
26682,801,4,4540,1,18
26683,801,4,1368,0,0
26684,801,4,1108,0,0
26685,801,4,3385,1,34
26686,801,4,3972,0,0
26687,801,4,3109,0,0
26688,801,4,3621,0,0
26689,801,4,1512,0,0
26690,802,1,3424,1,35
26691,802,1,4542,0,0
26692,802,1,1772,1,23
26693,802,1,4296,1,30
26694,802,1,1526,0,0
26695,802,1,4764,0,0
26696,802,1,1771,0,0
26697,802,1,69,0,0
26698,802,1,694,0,0
26699,802,1,1216,0,0
26700,803,1,2371,0,0
26701,803,1,96,0,0
26702,803,1,3190,1,37
26703,803,1,132,0,0
26704,803,1,3075,0,0
26705,803,1,1587,0,0
26706,803,1,301,0,0
26707,803,1,2405,0,0
26708,803,1,4618,0,0
26709,803,1,2138,0,0
26710,803,2,1085,0,0
26711,803,2,1242,0,0
26712,803,2,2107,0,0
26713,803,2,4807,0,0
26714,803,2,4386,0,0
26715,803,2,4541,0,0
26716,803,2,4122,0,0
26717,803,2,476,1,43
